	C_1_tpm	C_2_tpm	C_3_tpm	VS_1_tpm	VS_2_tpm	VS_3_tpm
RAB5B	68.2797	70.2948	64.3694	65.3513	65.4334	70.0332
RAB5C	213.24900000000002	215.638	212.75799999999998	219.592	216.382	211.035
RAB5CP1	0.0	0.0	0.0	0.0	0.0	0.0
RAB5CP2	0.0	0.18720599999999998	0.0	0.0	0.0	0.0
RAB6A	43.0285	39.8127	44.4438	37.5644	37.2666	40.0965
RAB6B	6.89318	4.96261	5.0579	7.2688	5.2986	5.364240000000001
RAB6C	0.0	0.024294999999999997	0.0	0.0	0.0	0.0217709
RAB6C-AS1	0.0	0.0623906	0.0	0.0	0.0	0.0
RAB7A	455.871	457.395	450.55400000000003	467.119	461.663	474.00199999999995
RAB7B	0.045941300000000004	0.0	0.0	0.0	0.0449455	0.0
RAB8A	51.6146	51.8427	49.8745	46.8609	49.2459	45.3396
RAB8B	4.92584	4.80601	4.15974	4.24277	4.1977199999999995	5.0267800000000005
RAB9A	22.2038	23.0163	22.0005	21.8804	19.3979	22.4806
RAB9AP1	0.0	0.0	0.0	0.0	0.0	0.0
RAB9AP2	0.0	0.0	0.0	0.0	0.0	0.0
RAB9AP3	0.0	0.0	0.0	0.0	0.0	0.0
RAB9AP4	0.0	0.0	0.0	0.0	0.0	0.0
RAB9AP5	0.0	0.0	0.0	0.0	0.0	0.0
RAB9B	0.0	0.0195765	0.0	0.0	0.020477099999999998	0.0
RAB9BP1	0.0	0.0	0.0	0.0	0.0	0.0
RABAC1	34.6464	30.0155	28.4812	29.0303	33.1015	28.8801
RABEP1	30.486	32.3677	31.0392	28.1422	27.9434	30.7478
RABEP2	4.60691	4.47831	6.0099800000000005	4.31844	5.26549	6.1020900000000005
RABEPK	19.0388	21.3865	20.7061	18.3141	21.41	16.3033
RABEPKP1	0.0	0.0	0.0	0.0	0.0	0.0
RABGAP1	8.98707	8.85882	9.81738	10.06	9.76483	10.538
RABGAP1L	7.818239999999999	7.63183	7.4713199999999995	7.593489999999999	8.6886	9.17205
RABGEF1	7.109789999999999	7.74538	7.745419999999999	6.625789999999999	6.27497	8.25993
RABGGTA	9.42066	7.79927	10.0416	10.1181	9.80711	9.14075
RABGGTB	46.3939	50.6492	44.7624	39.9641	37.0999	45.881
RABIF	20.5728	21.921999999999997	21.2748	19.6435	18.8383	20.2117
RABL2A	1.1611200000000002	1.2803799999999999	1.5237399999999999	1.14854	1.04167	2.01726
RABL2B	4.48871	5.54183	4.65824	4.854369999999999	3.9622	3.7791900000000003
RABL3	8.56456	6.0166900000000005	6.16695	5.22072	4.81919	6.04177
RABL6	116.179	117.228	121.65700000000001	114.56	120.742	118.777
RAC1	225.389	232.63400000000001	222.84	226.638	221.53400000000002	233.268
RAC1P2	0.0	0.388889	0.737593	0.0	0.858333	0.0
RAC1P3	0.0	0.0	0.0	0.0	0.0	0.0
RAC1P4	0.0	0.0	0.0	0.0	0.0	0.0
RAC1P5	0.0	0.0	0.0	0.0	0.0	0.0
RAC1P6	0.0	0.0	0.0	0.0	0.0	0.0
RAC1P7	0.0	0.0	0.0	0.0	0.0	0.0
RAC1P8	0.0	0.0	0.0	0.0	0.0	0.0
RAC1P9	0.890382	1.55009	0.45957200000000004	0.438321	0.0	0.449133
RAC2	0.0	0.0	0.19472799999999998	0.24620100000000003	0.17566700000000002	0.24440100000000003
RAC3	48.3207	47.8065	48.4056	46.2883	52.7228	41.548
RACGAP1	67.515	68.0306	65.0411	62.058	56.4613	68.1434
RACGAP1P	0.0	0.0	0.0	0.0	0.0	0.0
RACK1	634.965	651.104	605.992	671.331	756.212	694.435
RAD1	20.3456	19.988	19.9243	20.1271	17.3609	18.8835
RAD17	4.9802599999999995	2.9967599999999996	3.66195	3.50104	3.6669099999999997	3.5842099999999997
RAD17P1	0.0	0.0	0.0	0.0	0.0	0.0
RAD17P2	0.0	0.0	0.0	0.0	0.0	0.0
RAD18	16.8706	17.3475	20.2369	18.5313	16.2589	16.6416
RAD1P1	0.0	0.0	0.0	0.0	0.0	0.0
RAD1P2	0.0	0.0	0.0	0.0	0.0	0.0
RAD21	150.209	153.357	144.362	143.873	141.245	159.619
RAD21L1	0.039089099999999995	0.0	0.16339800000000002	0.0388286	0.098858	0.26968400000000003
RAD23A	77.7054	79.2697	73.7366	67.303	72.5498	86.889
RAD23B	103.135	105.273	99.0706	96.3815	92.7125	100.146
RAD23BP1	0.0	0.0	0.0	0.0	0.0741693	0.063648
RAD23BP2	0.0	0.0	0.0	0.0	0.0	0.0
RAD23BP3	0.0	0.0	0.0	0.0	0.0	0.0
RAD50	12.3938	12.3741	12.552999999999999	14.7182	12.0372	11.9565
RAD51	13.7812	14.6932	12.5298	16.5006	14.8593	14.8254
RAD51AP1	33.5459	36.1178	33.1656	31.4041	28.2894	36.6155
RAD51AP1P1	0.0	0.0	0.0	0.0	0.0	0.0
RAD51AP2	0.0	0.0	0.0	0.0	0.0	0.0
RAD51B	1.7183099999999998	1.85927	0.9377469999999999	3.62701	2.69633	1.6387
RAD51C	40.4772	45.2694	43.5374	33.056	34.7721	39.8326
RAD51D	5.53765	4.7179199999999994	5.91469	4.21853	4.30511	3.71369
RAD52	1.65935	1.7128700000000001	1.7249400000000001	2.06472	4.05755	1.734
RAD54B	7.11176	7.51063	7.21766	6.37298	6.2411	6.87708
RAD54L	17.7584	16.2914	18.0183	13.9221	16.3289	15.1859
RAD54L2	7.930610000000001	8.0088	8.38268	7.6666300000000005	8.34888	7.63686
RAD9A	25.8947	26.7117	26.3959	25.8914	23.0014	23.9886
RAD9B	2.9266799999999997	2.0030799999999997	1.86211	1.85563	2.24701	2.09245
RADIL	2.92319	2.7476	2.86863	2.38613	2.7416400000000003	2.7276700000000003
RAE1	24.3108	21.1762	19.1352	22.351	20.8885	24.2651
RAET1E	0.0328737	0.0	0.0	0.0327754	0.07322410000000001	0.033407599999999996
RAET1G	0.568355	0.215824	0.361822	0.344051	0.334177	0.678137
RAET1K	0.26091	0.25358400000000003	0.155815	0.14811	0.310501	0.0795969
RAET1L	0.0	0.0	0.0	0.0	0.0	0.0
RAET1M	0.0	0.0	0.0	0.0	0.0	0.0
RAF1	94.4464	89.2685	89.684	90.9249	91.1807	90.7875
RAF1P1	0.0	0.0	0.0	0.0	0.0	0.0
RAG1	0.558433	0.19045	1.44739	0.274598	0.6469729999999999	0.32007399999999997
RAG2	0.0	0.0	0.0	0.0	0.0	0.0
RAI1	17.1805	16.4601	16.7196	15.1537	15.3116	14.3755
RAI14	44.1529	47.7314	42.4148	39.2615	37.3965	45.1542
RAI2	0.0	0.0	0.0	0.0	0.0	0.0
RALA	25.4951	25.9055	24.0864	22.96	22.6747	26.6521
RALB	26.9624	28.9015	23.7388	26.122	25.4111	25.6186
RALBP1	31.9348	36.8347	33.6371	33.7609	33.0661	38.7393
RALGAPA1	2.66036	2.11089	2.3585700000000003	1.9579099999999998	1.9316400000000002	2.3016900000000002
RALGAPA1P1	0.0241904	0.056385199999999996	0.0510211	0.06373150000000001	0.0727695	0.0
RALGAPA2	1.61799	1.6924099999999997	1.46634	1.5875299999999999	1.35049	1.4216799999999998
RALGAPB	6.98907	6.075480000000001	7.0423800000000005	6.8300399999999994	6.01208	6.34549
RALGDS	4.29074	5.15758	4.1384099999999995	5.84004	5.55132	4.68824
RALGPS1	0.319436	0.321854	0.322745	0.334332	0.536275	0.21568
RALGPS2	4.92358	4.04709	4.001119999999999	4.52877	3.35583	4.91096
RALY	186.65	184.025	184.273	193.352	189.94799999999998	186.768
RALYL	0.925681	0.961973	0.71932	0.84424	0.912479	1.57863
RAMP1	0.0	0.0	0.0	0.0	0.18451700000000001	0.0
RAMP2	0.0	0.0	0.0	0.0	0.0	0.119145
RAMP3	0.0	0.0	0.0	0.0	0.0	0.0
RAN	371.79400000000004	394.478	402.264	410.69599999999997	428.925	406.889
RANBP1	372.49699999999996	351.80400000000003	381.173	361.659	369.306	371.846
RANBP10	6.82212	6.92758	7.372560000000001	7.3082	7.351030000000001	6.29769
RANBP17	0.820606	1.6414900000000001	1.34836	1.7459200000000001	0.8367319999999999	1.5399100000000001
RANBP2	23.81	21.97	21.8495	20.6307	19.4762	22.1244
RANBP20P	0.0	0.0	0.0	0.0	0.0	0.0
RANBP3	23.3144	27.7433	25.2205	26.9859	26.3247	23.9215
RANBP3L	0.0212206	0.0	0.0	0.0210958	0.0	0.0482962
RANBP6	1.77397	1.65471	1.59248	1.14901	1.50565	1.33241
RANBP9	54.4785	54.7	52.1141	51.9877	50.3438	58.7166
RANGAP1	116.75299999999999	109.99	119.15899999999999	115.189	117.70200000000001	108.485
RANGRF	19.9313	24.554000000000002	25.1596	21.3294	18.6335	20.7055
RANP1	0.0	0.0	0.0	0.0	0.030958499999999996	0.0
RANP2	0.0	0.0	0.0	0.0	0.0	0.0
RANP3	0.0	0.0	1.0418399999999999	0.977267	0.0	0.0
RANP4	0.0	0.178387	0.0	0.769725	0.0	0.31511100000000003
RANP5	0.0	0.0	0.0	0.0	0.0	0.0
RANP6	0.0	0.0	0.0	0.0	0.0	0.0
RANP7	0.0	0.0	0.0	0.0	0.0	0.0
RANP8	0.0	0.309666	0.0	0.0	0.0	0.137061
RANP9	0.0	0.0	0.0	0.0	0.0	0.0
RAP1A	41.4189	43.3498	37.2515	38.387	33.9533	42.3468
RAP1B	100.34700000000001	106.884	96.1237	98.7527	97.4345	114.704
RAP1BP1	0.0	0.0	0.0	0.0	0.0	0.0
RAP1BP2	0.0	0.0	0.0	0.0	0.0	0.0
RAP1BP3	0.0	0.0	0.0	0.0	0.0	0.0
RAP1GAP	0.432062	0.389972	0.741458	0.56084	0.927341	0.8196950000000001
RAP1GAP2	2.88841	1.84485	2.23037	2.39646	3.4279699999999997	2.05591
RAP1GDS1	8.55633	7.545719999999999	9.19662	8.75528	7.940689999999999	9.98829
RAP2A	10.5279	11.3746	10.6891	10.1855	8.81027	10.5735
RAP2B	35.3913	35.917	36.0426	32.6366	32.2256	33.3859
RAP2C	10.6104	10.8696	9.82044	7.904780000000001	7.813269999999999	9.28678
RAP2CP1	0.0	0.0	0.0	0.0	0.0	0.0
RAPGEF1	25.2089	17.9701	17.7028	19.6916	17.9039	22.68
RAPGEF2	7.7172	7.41702	7.7328	6.58975	6.5292699999999995	6.72695
RAPGEF3	0.32863200000000004	0.407058	0.059096	0.101613	0.0571516	0.346727
RAPGEF4	6.48423	6.96252	6.3425400000000005	5.70351	6.28223	6.5288900000000005
RAPGEF5	0.798553	0.949628	0.770401	0.539409	0.7991520000000001	0.920992
RAPGEF6	7.36597	6.91217	6.93381	6.56645	6.25	7.386089999999999
RAPGEFL1	0.621053	0.658594	0.6263340000000001	0.637309	0.8487309999999999	0.826931
RAPH1	8.23502	7.668310000000001	7.56832	6.58865	6.04207	6.87172
RAPSN	0.0	0.059962800000000004	0.0	0.10486300000000001	0.0	0.10709400000000001
RARA	5.71563	5.41629	5.30837	6.40268	4.42276	5.09835
RARB	14.9091	15.6267	16.1933	13.8871	13.7075	14.6537
RARG	5.1990300000000005	7.23578	8.15965	5.31412	4.65867	6.739739999999999
RARRES1	0.52483	0.12221800000000001	0.056565199999999996	0.28487399999999996	0.264707	0.213693
RARRES2	0.38841	0.404927	0.662054	0.477811	0.308933	0.366343
RARRES2P1	0.0	0.0	0.0	0.0	0.0	0.0
RARRES2P10	0.0	0.0	0.0	0.0	0.0	0.0
RARRES2P11	0.0	0.0	0.0	0.0	0.0	0.0
RARRES2P2	0.0	0.000547706	0.00105168	0.000379551	0.000987008	0.0
RARRES2P3	0.0	0.0	0.0	0.0	0.0	0.0
RARRES2P4	0.0	0.0797739	0.143243	0.13606500000000002	0.07995319999999999	0.139579
RARRES2P5	0.0	0.0	0.0	0.0	0.0	0.0
RARRES2P6	0.0	0.0	0.0	0.0	0.0	0.0
RARRES2P7	0.0	0.0	0.0	0.0	0.0	0.0
RARRES2P8	0.0	0.0	0.0	0.0	0.0	0.0
RARRES2P9	0.0	0.0	0.0	0.0	0.0	0.0
RARRES3	0.0	0.0	0.0	0.0	0.0	0.0
RARS	71.8204	76.8564	72.1352	69.468	72.2979	74.6935
RARS2	31.1909	33.0693	29.9824	30.8792	31.6562	32.7738
RARSP1	0.0	0.0594388	0.0	0.0	0.0618016	0.0
RASA1	4.99054	7.4264600000000005	5.85762	5.03214	4.25761	5.51195
RASA2	4.8654	5.20819	3.8574599999999997	4.1023	3.50691	5.1226199999999995
RASA3	2.00946	1.9012099999999998	2.01343	1.61683	1.59874	1.55654
RASA4	0.351743	0.253013	0.290831	0.613938	0.626346	0.102168
RASA4B	0.179836	0.20760599999999998	0.293248	0.21402	0.201881	0.43865
RASA4CP	0.181334	0.0	0.0744174	0.0	0.0890776	0.045319599999999995
RASA4DP	0.0	0.0	0.08247560000000001	0.0	0.0	0.0
RASAL1	0.0339126	0.07135839999999999	0.199633	0.0	0.0	0.0
RASAL2	14.4979	12.0815	14.9146	12.9333	12.1615	12.9998
RASAL3	0.0	0.0	0.0	0.0	0.0177738	0.0
RASD1	0.0	0.0	0.0	0.0526159	0.0	0.0
RASD2	0.038282300000000005	0.0	0.0	0.0190303	0.022662400000000003	0.0194215
RASEF	2.1798599999999997	1.7317	1.84224	1.29554	1.1384	1.22125
RASGEF1A	9.82047	8.71386	9.224160000000001	10.0112	7.78902	8.17937
RASGEF1B	0.370698	0.574045	0.36386199999999996	0.524051	0.447488	0.603367
RASGEF1C	0.270852	0.165101	0.09561289999999999	0.220935	0.41663	0.0375935
RASGRF1	0.0960974	0.026400299999999998	0.0	0.151223	0.0	0.128113
RASGRF2	0.17543399999999998	0.06893389999999999	0.11499300000000001	0.113656	0.049436900000000006	0.0464102
RASGRP1	0.0808574	0.158931	0.11987300000000001	0.10379300000000001	0.13498	0.09148919999999999
RASGRP2	0.0315796	0.0	0.167797	0.159269	0.0	0.0
RASGRP3	40.2887	40.9713	36.236	31.926	36.9016	37.7134
RASGRP4	0.0297931	0.0	0.0	0.0	0.0	0.0323175
RASIP1	0.019796200000000003	0.119254	0.0735909	0.104965	0.107012	0.10708
RASL10A	0.0	0.0	0.0	0.0	0.0	0.126135
RASL10B	0.040981300000000005	0.6280979999999999	0.0	0.0	1.25071	0.0207901
RASL11A	0.988664	0.788812	0.845899	0.7033159999999999	0.613529	0.472283
RASL11B	1.53359	2.17327	2.0036099999999997	1.212	0.947779	0.9191540000000001
RASL12	0.0	0.0960282	0.0	0.0	0.0	0.0
RASSF1	48.5106	47.0965	49.0715	40.8736	39.929	38.6236
RASSF10	0.0	0.0	0.0	0.0	0.0	0.0
RASSF2	0.604494	0.527931	0.6466270000000001	0.580448	0.49190900000000004	0.544724
RASSF3	59.6863	59.9571	56.6117	51.9317	50.4344	57.871
RASSF4	0.618417	0.620035	0.5571	0.6114970000000001	0.648472	0.348173
RASSF5	0.0361747	0.043138800000000005	0.0297515	0.149297	0.023661900000000003	0.09808560000000001
RASSF6	0.0105086	0.29299200000000003	0.0109926	0.128129	0.0	0.0
RASSF7	2.0125599999999997	3.1732400000000003	2.62227	1.78266	1.42298	2.7807
RASSF8	9.96605	10.0671	10.2972	12.7491	7.8872100000000005	9.42746
RASSF9	0.0	0.0	0.0	0.022112	0.0395195	0.0113022
RAVER1	38.9884	38.5808	41.2553	41.266000000000005	38.1143	40.5003
RAVER2	5.67849	5.1083099999999995	4.3703	4.77454	4.66359	5.3689599999999995
RAX	0.0	0.0	0.0	0.0	0.0	0.0
RAX2	0.0	0.0377712	0.0	0.0318639	0.0791307	0.0
RB1	17.4657	19.8219	17.6688	17.3648	16.7631	20.87
RB1CC1	8.884689999999999	9.32382	9.595939999999999	11.0341	11.5353	11.9679
RBAK	6.56853	7.183610000000001	6.5479199999999995	7.11327	6.7121699999999995	7.969119999999999
RBAK-RBAKDN	0.141127	0.0	0.26136	0.198825	0.344503	0.124352
RBBP4	60.5814	57.4181	56.7189	55.0194	53.3384	61.343
RBBP4P1	0.0599072	0.06823760000000001	0.0	0.0	0.0707102	0.06070459999999999
RBBP4P2	0.12109	0.34376999999999996	0.189504	0.060154599999999996	0.0	0.12263299999999999
RBBP4P3	0.0	0.0	0.0	0.0	0.0	0.0
RBBP4P4	0.0	0.0	0.0	0.0	0.0	0.0
RBBP4P5	0.0	0.0	0.0	0.0	0.0	0.0
RBBP4P6	0.0	0.0	0.0	0.0	0.0	0.0
RBBP5	13.7113	14.2816	13.7226	15.2111	12.5189	16.7891
RBBP6	42.0154	28.3998	38.0473	29.8962	36.5016	36.7665
RBBP7	151.616	157.41	147.761	144.821	139.124	152.05100000000002
RBBP8	32.3315	33.2748	32.4908	31.5225	31.874000000000002	34.9827
RBBP8NL	0.0	0.0	0.0	0.0	0.0	0.0241817
RBBP8P1	0.0	0.0	0.0	0.0	0.0	0.0
RBBP9	5.21697	6.06276	5.1403	5.30112	4.95466	4.60396
RBCK1	24.6602	26.4954	27.4238	30.1093	28.0918	28.9593
RBFA	41.3377	41.1441	39.3115	39.8821	37.3897	33.4353
RBFOX1	0.322017	0.11208399999999999	0.047951099999999997	0.13675299999999999	0.331916	0.0
RBFOX2	21.3637	20.1184	21.8282	26.1576	23.1237	24.2375
RBFOX3	0.06772260000000001	0.102267	0.0679895	0.0853454	0.0762175	0.06543009999999999
RBKS	1.0430700000000002	1.4348100000000001	1.13818	1.2120799999999998	1.08684	1.22135
RBL1	10.843	10.9049	9.91602	8.94886	8.75327	9.87151
RBL2	6.69941	8.111260000000001	7.31889	6.69797	6.00614	6.80135
RBM10	26.2817	25.4506	22.9729	22.0766	19.8916	23.213
RBM11	0.25771	0.183838	0.142652	0.402519	0.216052	0.691663
RBM11P1	0.0	0.0	0.0	0.0	0.0	0.0
RBM12	40.5403	40.2723	37.3971	31.3821	31.8236	33.8766
RBM12B	10.5473	8.33897	10.5947	7.85025	7.82935	8.92473
RBM14	121.40100000000001	112.46700000000001	115.09	141.595	142.286	134.204
RBM14-RBM4	75.1856	75.0104	62.7385	92.8607	84.6996	95.87799999999999
RBM15	3.83244	4.93048	4.16287	6.7378100000000005	4.00868	4.8089900000000005
RBM15B	11.6115	12.7407	11.9875	11.4752	10.9131	10.9731
RBM17	32.2147	29.373	30.7307	28.263	28.4658	29.2282
RBM17P1	0.0	0.0	0.0	0.0	0.0	0.0
RBM17P2	0.0	0.0	0.0	0.0	0.0	0.0
RBM17P3	0.0	0.0	0.0	0.0	0.0	0.0
RBM17P4	0.0	0.0	0.0	0.0	0.0	0.0
RBM18	13.1584	13.3156	12.9812	11.8622	12.1888	13.5315
RBM19	17.3133	17.5866	15.9926	20.593000000000004	20.2268	20.885
RBM20	6.2028099999999995	5.86088	5.68064	6.05719	5.23942	5.37429
RBM22	38.213	38.4402	37.8719	35.1437	38.8703	35.8935
RBM22P1	0.0	0.0	0.0	0.0	0.0	0.0
RBM22P12	0.0	0.0	0.0	0.0	0.0	0.0
RBM22P13	0.0	0.0	0.0	0.0	0.0	0.0
RBM22P2	0.156134	0.044943800000000006	0.041276	0.038888099999999995	0.0	0.0497275
RBM22P3	0.0	0.0	0.0	0.0	0.0	0.0
RBM22P4	0.0	0.0	0.0	0.0	0.0	0.0
RBM22P5	0.0	0.0	0.0	0.0	0.0	0.0
RBM22P6	0.0	0.0	0.0	0.0	0.0	0.0
RBM22P7	0.0	0.0	0.0	0.0	0.0	0.0
RBM23	47.5197	44.4155	45.1175	41.3861	42.3193	43.5436
RBM24	0.0631217	0.0320781	0.152808	0.0	0.0	0.07967389999999999
RBM25	45.9889	46.407	44.519	44.508	45.8367	47.4354
RBM26	9.81922	9.32399	10.0961	11.0272	9.59972	9.73093
RBM27	8.65147	9.32819	8.55368	7.60694	8.66281	8.972430000000001
RBM28	54.1681	53.4277	52.8893	49.2132	49.068999999999996	49.2499
RBM3	159.128	171.595	158.976	150.341	150.942	170.41400000000002
RBM33	4.85308	4.92163	6.25384	5.13163	4.44678	4.6883099999999995
RBM34	23.2818	31.0368	31.7371	33.15	34.2477	38.7297
RBM38	13.6093	13.509	13.6016	13.2704	12.3096	13.7241
RBM39	28.5317	29.8339	30.4725	24.8744	24.0597	28.1112
RBM4	84.9598	76.6762	69.3444	97.4117	105.90799999999999	97.4958
RBM41	3.2236599999999997	5.20319	4.11941	3.61089	3.49807	4.34168
RBM42	57.9292	61.2515	65.7362	65.2026	64.1819	64.3121
RBM43	4.4025	4.95696	3.6903	4.90773	4.50488	5.79165
RBM43P1	0.0	0.0	0.0	0.0	0.0	0.0
RBM44	0.0	0.04013219999999999	0.0313594	0.0	0.0	0.0119971
RBM45	8.11435	9.46375	6.99167	7.52765	8.11254	8.75645
RBM46	0.0	0.0	0.0	0.0	0.0	0.0
RBM47	0.043008099999999994	0.07378839999999999	0.0299937	0.0972193	0.0770454	0.0338299
RBM48	13.3313	16.7353	13.3776	13.8461	12.2688	16.6545
RBM48P1	0.0	0.0	0.0	0.0	0.0	0.0
RBM4B	22.5007	23.1239	22.9009	24.1798	26.8787	22.8817
RBM5	49.1448	51.1868	48.963	55.0312	56.1833	55.0842
RBM6	20.7624	19.1404	17.4274	16.7391	15.855	18.9964
RBM7	7.43478	5.70734	5.87509	5.65947	6.28702	7.052860000000001
RBM8A	131.61	120.088	117.462	114.054	119.568	115.70200000000001
RBM8B	0.0	0.0	0.0	0.0	0.0	0.0
RBMS1	19.0864	22.1827	20.011	19.1027	16.0216	16.9799
RBMS1P1	0.0	0.0	0.0	0.0	0.0	0.0
RBMS2	3.1855900000000004	3.0440099999999997	3.04094	3.27196	3.7304800000000005	2.4722299999999997
RBMS2P1	0.0	0.0	0.0	0.0	0.0	0.0
RBMS3	1.1943	0.6050369999999999	0.5764020000000001	0.831413	0.633313	0.49743999999999994
RBMX	124.96600000000001	121.741	122.156	124.12899999999999	117.88799999999999	133.363
RBMX2	25.1061	29.5842	27.206	26.6924	27.2798	26.5282
RBMX2P1	0.0	0.0	0.0	0.0	0.0	0.0
RBMX2P2	0.0	0.0	0.0	0.0	0.0	0.0
RBMX2P3	0.17486	0.0	0.0	0.0	0.0	0.0
RBMX2P4	0.0	0.0	0.0	0.0	0.0	0.0
RBMX2P5	0.0	0.0	0.0	0.0	0.0	0.0
RBMXL1	9.50276	6.2895	9.03701	6.0900300000000005	6.3865300000000005	9.01325
RBMXL2	0.0	0.0	0.0	0.0	0.0	0.0
RBMXL3	0.0	0.0	0.0	0.0	0.0	0.0
RBMXP1	0.0	0.0	0.0	0.0	0.0	0.0
RBMXP2	0.0	0.0	0.0	0.0	0.0	0.0
RBMXP4	0.0695711	0.0790612	0.0	0.069052	0.082005	0.0704791
RBMY1A1	0.0738422	0.0	0.195252	0.0	0.0581265	0.0
RBMY1A3P	0.0	0.0	0.0	0.0	0.0	0.0
RBMY1B	0.0738422	0.0	0.0	0.0412358	0.0	0.0
RBMY1D	0.0	0.0	0.0	0.0	0.0	0.0
RBMY1E	0.0	0.0	0.0	0.0	0.0	0.0
RBMY1F	0.0	0.0	0.0	0.0	0.0	0.0
RBMY1HP	0.0	0.06098440000000001	0.0	0.0	0.0	0.0
RBMY1J	0.0	0.0	0.0	0.0	0.0	0.0
RBMY1KP	0.0	0.0	0.0	0.0	0.0	0.0
RBMY2AP	0.0	0.0	0.0	0.0	0.0	0.0
RBMY2BP	0.0	0.0	0.0	0.0	0.0	0.0
RBMY2CP	0.0	0.0	0.0	0.0	0.0	0.0
RBMY2DP	0.0	0.0	0.0	0.0	0.0	0.0
RBMY2EP	0.0	0.0	0.0	0.0	0.0	0.0
RBMY2FP	0.0	0.038463699999999997	0.0	0.0	0.0	0.0
RBMY2GP	0.0	0.0	0.0	0.0	0.0	0.0
RBMY2HP	0.0	0.0	0.0	0.0	0.0	0.0
RBMY2JP	0.0	0.0	0.0	0.0	0.0	0.0
RBMY2KP	0.0	0.0	0.0	0.0	0.0	0.0
RBMY2NP	0.0	0.0	0.0	0.0	0.0	0.0
RBMY2OP	0.0	0.0	0.0	0.0	0.0	0.0
RBMY2QP	0.0	0.0	0.0	0.0	0.0	0.0
RBMY2TP	0.0	0.0	0.0	0.0	0.0	0.0
RBMY2UP	0.0	0.0	0.0	0.0	0.0	0.0
RBMY2WP	0.0	0.0	0.0	0.0	0.0	0.0
RBMY2XP	0.0	0.0	0.0	0.0	0.0	0.0
RBMY2YP	0.0	0.0	0.0	0.0	0.0	0.0
RBMY3AP	0.0	0.0	0.0	0.0	0.0	0.0
RBP1	0.0	0.279572	0.0	0.0358736	0.0	0.0
RBP2	0.0	0.0	0.0	0.0	0.0	0.0
RBP3	0.0	0.0	0.0	0.0	0.0	0.0
RBP4	0.0	0.0	0.0	0.0	0.0	0.0
RBP5	0.0	0.0	0.0	0.0	0.0	0.0
RBP7	0.0	0.0	0.0	0.0	0.23896599999999998	0.0
RBPJ	15.9532	14.7892	12.3935	9.89832	12.8664	14.039000000000001
RBPJL	0.0888572	0.0	0.0464211	0.0	0.154952	0.0450527
RBPJP2	0.0	0.0	0.0	0.0	0.0	0.0
RBPJP5	0.0	0.0	0.0	0.0	0.0	0.0
RBPJP6	0.0	0.0	0.0	0.0	0.0	0.0
RBPJP7	0.0	0.0	0.0	0.0	0.0	0.0
RBPMS	28.7361	30.8405	26.0431	28.659000000000002	29.4665	29.9244
RBPMS2	13.4665	14.5783	16.6859	15.1296	15.7174	15.3844
RBPMS2P1	0.339557	0.0	0.176748	0.0	0.0	0.0
RBPMSLP	0.0	0.0	0.0	0.0	0.0	0.0
RBSN	12.7648	13.5505	13.3275	13.154000000000002	12.639000000000001	12.3548
RBX1	108.15299999999999	118.54	119.99	118.795	129.444	120.52799999999999
RC3H1	3.11154	3.6193800000000005	3.20607	3.4245400000000004	3.53356	4.03274
RC3H2	7.07587	7.04955	6.594860000000001	7.62714	6.157030000000001	7.902769999999999
RCAN1	9.106580000000001	8.53595	9.36167	9.3724	9.186539999999999	9.74142
RCAN2	1.65255	1.8266200000000001	1.8104099999999999	1.54514	1.49789	1.6966900000000003
RCAN3	2.24296	1.8192599999999999	2.67163	3.56786	2.39047	3.47756
RCBTB1	23.3145	23.1863	23.2298	23.5785	20.9354	24.3987
RCBTB2	2.48065	3.1962900000000003	2.69217	2.41372	2.8548299999999998	4.0082699999999996
RCBTB2P1	0.0	0.0	0.0	0.0	0.0	0.0
RCC1	61.5592	55.9051	56.4456	50.7871	54.0651	48.2838
RCC1L	61.3306	62.0277	62.5371	66.1995	64.3198	62.2498
RCC2	63.4984	63.5166	64.6196	60.2865	62.2125	61.0987
RCC2P1	0.0	0.0	0.0	0.0	0.0	0.0
RCC2P2	0.0	0.0	0.0	0.0	0.0	0.0
RCC2P3	0.0	0.0	0.0	0.0	0.0	0.0
RCC2P4	0.0	0.0	0.0	0.0	0.0	0.0
RCC2P5	0.0	0.0	0.0	0.0	0.0	0.0
RCC2P6	0.0934117	0.0	0.14643699999999998	0.092788	0.220808	0.0473902
RCC2P7	0.0	0.0	0.0	0.0	0.0	0.0
RCC2P8	0.0	0.0	0.0	0.0	0.0	0.0
RCCD1	5.7804199999999994	5.541930000000001	5.895919999999999	5.03883	4.46243	5.1954
RCE1	29.8851	24.0227	23.7914	27.8388	23.0382	26.6708
RCHY1	7.753010000000001	11.9356	16.3578	7.138669999999999	10.3191	11.1803
RCL1	14.0516	15.8571	13.8979	12.5584	12.1293	12.1043
RCN1	103.78200000000001	103.236	99.9395	94.8631	95.4409	100.226
RCN1P1	0.0	0.0	0.0	0.0	0.0	0.0
RCN1P2	0.592073	0.571576	0.6129	1.08417	1.29824	1.22345
RCN2	98.8015	99.8153	93.9757	96.1631	96.5477	102.20700000000001
RCN3	0.98372	0.950284	0.697383	0.6765369999999999	0.827357	0.9494379999999999
RCOR1	12.2407	12.8203	12.3913	12.436	11.8651	12.5929
